,text,author,sex,period
357,rabbit started violently dropped the white kid gloves and the fan and skurried away into the darkness as hard as he could go took up the fan and gloves and as the hall was very hot she kept fanning herself all the time she went on talking dear dear how queer everything is today and yesterday things went on just as usual i wonder if ive been changed in the night let me think was i the same when i got up this morning i almost think i can remember feeling a little different but if im not the same the next question is who in the world am i ah thats the great puzzle and she began thinking over all the children she knew that were of the same age as herself to see if she could have been changed for any of them im sure im not she said,LewisCarroll,male,victorian
358,twenty at that rate however the doesnt signify lets try is the capital of and is the capital of and romeno thats all wrong im certain i must have been changed for try and say how doth the little and she crossed her hands on her lap as if she were saying lessons and began to repeat it but her voice sounded hoarse and strange and the words did not come the same as they used to do how doth the little crocodile improve his shining tail and pour the waters of the nile on every golden scale how cheerfully he seems to grin how neatly spread his claws and welcome little fishes in with gently smiling jaws im sure those are not the right words said poor and her eyes filled with tears again as she went on i must be after all and i shall have to go and,LewisCarroll,male,victorian
359,the glass table as before and things are worse than ever thought the poor child for i never was so small as this before never and i declare its too bad that it is as she said these words her foot slipped and in another moment splash she was up to her chin in salt water her first idea was that she had somehow fallen into the sea and in that case i can go back by railway she said to herself had been to the seaside once in her life and had come to the general conclusion that wherever you go to on the english coast you find a number of bathing machines in the sea some children digging in the sand with wooden spades then a row of lodging houses and behind them a railway station however she soon made out that she was in the pool of tears,LewisCarroll,male,victorian
360,youd take a fancy to cats if you could only see her she is such a dear quiet thing went on half to herself as she swam lazily about in the pool and she sits purring so nicely by the fire licking her paws and washing her faceand she is such a nice soft thing to nurseand shes such a capital one for catching miceoh i beg your pardon cried again for this time the was bristling all over and she felt certain it must be really offended we wont talk about her any more if youd rather not we indeed cried the who was trembling down to the end of his tail as if i would talk on such a subject our family always hated cats nasty low vulgar things dont let me hear the name again i wont indeed said in a great hurry to change the subject of,LewisCarroll,male,victorian
361,there were a duck and a dodo a lory and an eaglet and several other curious creatures led the way and the whole party swam to the shore chapter iii a and a long tale they were indeed a queerlooking party that assembled on the bankthe birds with draggled feathers the animals with their fur clinging close to them and all dripping wet cross and uncomfortable the first question of course was how to get dry again they had a consultation about this and after a few minutes it seemed quite natural to to find herself talking familiarly with them as if she had known them all her life indeed she had quite a long argument with the who at last turned sulky and would only say i am older than you and must know better and this would not allow without knowing how old it was and as the lory,LewisCarroll,male,victorian
362,do it and as you might like to try the thing yourself some day i will tell you how the dodo managed it first it marked out a racecourse in a sort of circle the exact shape doesnt matter it said and then all the party were placed along the course here and there there was no one two three and away but they began running when they liked and left off when they liked so that it was not easy to know when the race was over however when they had been running half an hour or so and were quite dry again the dodo suddenly called out the race is over and they all crowded round it panting and asking but who has won this question the dodo could not answer without a great deal of thought and it sat for a long time with one finger pressed upon,LewisCarroll,male,victorian
363,nothing to do said the mouse to the cur such a trial dear sir with no jury or judge would be wasting our breath ill be judge ill be jury said cunning old fury ill try the whole cause and condemn you to death you are not attending said the to severely what are you thinking of i beg your pardon said very humbly you had got to the fifth bend i think i had not cried the sharply and very angrily a knot said always ready to make herself useful and looking anxiously about her oh do let me help to undo it i shall do nothing of the sort said the getting up and walking away you insult me by talking such nonsense i didnt mean it pleaded poor alice but youre so easily offended you know the only growled in reply please come back and finish your story,LewisCarroll,male,victorian
364,i have dropped them i wonder guessed in a moment that it was looking for the fan and the pair of white kid gloves and she very goodnaturedly began hunting about for them but they were nowhere to be seeneverything seemed to have changed since her swim in the pool and the great hall with the glass table and the little door had vanished completely very soon the rabbit noticed as she went hunting about and called out to her in an angry tone why what are you doing out here run home this moment and fetch me a pair of gloves and a fan quick now and was so much frightened that she ran off at once in the direction it pointed to without trying to explain the mistake it had made he took me for his housemaid she said to herself as she ran how surprised hell be when,LewisCarroll,male,victorian
365,neck from being broken she hastily put down the bottle saying to herself thats quite enoughi hope i shant grow any moreas it is i cant get out at the doori do wish i hadnt drunk quite so much alas it was too late to wish that she went on growing and growing and very soon had to kneel down on the floor in another minute there was not even room for this and she tried the effect of lying down with one elbow against the door and the other arm curled round her head still she went on growing and as a last resource she put one arm out of the window and one foot up the chimney and said to herself now i can do no more whatever happens what will become of me luckily for alice the little magic bottle had now had its full effect and she,LewisCarroll,male,victorian
366,me that there ought and when i grow up ill write onebut im grown up now she added in a sorrowful tone at least theres no room to grow up any more here but then thought shall i never get any older than i am now thatll be a comfort one waynever to be an old womanbut thenalways to have lessons to learn oh i shouldnt like that oh you foolish she answered herself how can you learn lessons in here why theres hardly room for you and no room at all for any lessonbooks and so she went on taking first one side and then the other and making quite a conversation of it altogether but after a few minutes she heard a voice outside and stopped to listen said the voice fetch me my gloves this moment then came a little pattering of feet on the stairs knew it,LewisCarroll,male,victorian
367,for some time without hearing anything more at last came a rumbling of little cartwheels and the sound of a good many voices all talking together she made out the words wheres the other ladderwhy i hadnt to bring but one bills got the otherbill fetch it here ladhere put em up at this cornerno tie em together firstthey dont reach half high enough yetoh theyll do well enough dont be particularhere bill catch hold of this ropewill the roof bearmind that loose slateoh its coming down heads below a loud crashnow who did thatit was bill i fancywhos to go down the chimneynay i shant you do itthat i wont thenbills to go downhere bill the master says youre to go down the chimney oh so bills got to come down the chimney has he said to herself shy they seem to put everything upon bill i wouldnt be in,LewisCarroll,male,victorian
368,out of the house and found quite a crowd of little animals and birds waiting outside the poor little lizard bill was in the middle being held up by two guineapigs who were giving it something out of a bottle they all made a rush at alice the moment she appeared but she ran off as hard as she could and soon found herself safe in a thick wood the first thing ive got to do said to herself as she wandered about in the wood is to grow to my right size again and the second thing is to find my way into that lovely garden i think that will be the best plan it sounded an excellent plan no doubt and very neatly and simply arranged the only difficulty was that she had not the smallest idea how to set about it and while she was peering about anxiously,LewisCarroll,male,victorian
369,till at last it sat down a good way off panting with its tongue hanging out of its mouth and its great eyes half shut this seemed to a good opportunity for making her escape so she set off at once and ran till she was quite tired and out of breath and till the puppys bark sounded quite faint in the distance and yet what a dear little puppy it was said as she leant against a buttercup to rest herself and fanned herself with one of the leaves i should have liked teaching it tricks very much ifif id only been the right size to do it oh dear id nearly forgotten that ive got to grow up again let me seehow is it to be managed i suppose i ought to eat or drink something or other but the great question is what the great question certainly was,LewisCarroll,male,victorian
370,knowand then after that into a butterfly i should think youll feel it a little queer wont you not a bit said the perhaps your feelings may be different said all i know is it would feel very queer to me you said the contemptuously who are you which brought them back again to the beginning of the conversation felt a little irritated at the caterpillars making such very short remarks and she drew herself up and said very gravely i think you ought to tell me who you are first why said the was another puzzling question and as could not think of any good reason and as the seemed to be in a very unpleasant state of mind she turned away come back the called after her ive something important to say this sounded promising certainly turned and came back again keep your temper said the is that all,LewisCarroll,male,victorian
371,old said the youth as i mentioned before and have grown most uncommonly fat yet you turned a backsomersault in at the door pray what is the reason of that in my youth said the sage as he shook his grey locks i kept all my limbs very supple by the use of this ointmentone shilling the box allow me to sell you a couple you are old said the youth and your jaws are too weak for anything tougher than suet yet you finished the goose with the bones and the beak pray how did you manage to do it in my youth said his father i took to the law and argued each case with my wife and the muscular strength which it gave to my jaw has lasted the rest of my life you are old said the youth one would hardly suppose that your eye was as,LewisCarroll,male,victorian
372,the grass merely remarking as it went one side will make you grow taller and the other side will make you grow shorter one side of what the other side of what thought to herself of the mushroom said the just as if she had asked it aloud and in another moment it was out of sight remained looking thoughtfully at the mushroom for a minute trying to make out which were the two sides of it and as it was perfectly round she found this a very difficult question however at last she stretched her arms round it as far as they would go and broke off a bit of the edge with each hand and now which is which she said to herself and nibbled a little of the righthand bit to try the effect the next moment she felt a violent blow underneath her chin it had struck,LewisCarroll,male,victorian
373,her but those serpents theres no pleasing them was more and more puzzled but she thought there was no use in saying anything more till the had finished as if it wasnt trouble enough hatching the eggs said the but i must be on the lookout for serpents night and day why i havent had a wink of sleep these three weeks im very sorry youve been annoyed said who was beginning to see its meaning and just as id taken the highest tree in the wood continued the raising its voice to a shriek and just as i was thinking i should be free of them at last they must needs come wriggling down from the sky ugh serpent but im not a serpent i tell you said aim a well what are you said the pigeon i can see youre trying to invent something iim a little girl said,LewisCarroll,male,victorian
374,done now how puzzling all these changes are im never sure what im going to be from one minute to another however ive got back to my right size the next thing is to get into that beautiful gardenhow is that to be done i wonder as she said this she came suddenly upon an open place with a little house in it about four feet high whoever lives there thought itll never do to come upon them this size why i should frighten them out of their wits so she began nibbling at the righthand bit again and did not venture to go near the house till she had brought herself down to nine inches high chapter and pepper for a minute or two she stood looking at the house and wondering what to do next when suddenly a footman in livery came running out of the woodshe considered him,LewisCarroll,male,victorian
375,all the time he was speaking and this thought decidedly uncivil but perhaps he cant help it she said to herself his eyes are so very nearly at the top of his head but at any rate he might answer questionshow am i to get in she repeated aloud i shall sit here the remarked till tomorrow at this moment the door of the house opened and a large plate came skimming out straight at the footmans head it just grazed his nose and broke to pieces against one of the trees behind him or next day maybe the continued in the same tone exactly as if nothing had happened how am i to get in asked again in a louder tone are you to get in at all said the footman thats the first question you know it was no doubt only did not like to be told so its,LewisCarroll,male,victorian
376,your cat grins like that its a cat said the and thats why pig she said the last word with such sudden violence that quite jumped but she saw in another moment that it was addressed to the baby and not to her so she took courage and went on again i didnt know that cats always grinned in fact i didnt know that cats could grin they all can said the duchess and most of em do i dont know of any that do said very politely feeling quite pleased to have got into a conversation you dont know much said the and thats a fact did not at all like the tone of this remark and thought it would be as well to introduce some other subject of conversation while she was trying to fix on one the cook took the cauldron of soup off the fire and at,LewisCarroll,male,victorian
377,baby at her as she spoke i must go and get ready to play croquet with the queen and she hurried out of the room the cook threw a fryingpan after her as she went out but it just missed her caught the baby with some difficulty as it was a queershaped little creature and held out its arms and legs in all directions just like a starfish thought alice the poor little thing was snorting like a steamengine when she caught it and kept doubling itself up and straightening itself out again so that altogether for the first minute or two it was as much as she could do to hold it as soon as she had made out the proper way of nursing it which was to twist it up into a sort of knot and then keep tight hold of its right ear and left foot so as,LewisCarroll,male,victorian
378,sure to kill it in a day or two wouldnt it be murder to leave it behind she said the last words out loud and the little thing grunted in reply it had left off sneezing by this time dont grunt said thats not at all a proper way of expressing yourself the baby grunted again and looked very anxiously into its face to see what was the matter with it there could be no doubt that it had a very turnup nose much more like a snout than a real nose also its eyes were getting extremely small for a baby altogether did not like the look of the thing at all but perhaps it was only sobbing she thought and looked into its eyes again to see if there were any tears no there were no tears if youre going to turn into a pig my dear said seriously,LewisCarroll,male,victorian
379,felt that it ought to be treated with respect she began rather timidly as she did not at all know whether it would like the name however it only grinned a little wider come its pleased so far thought and she went on would you tell me please which way i ought to go from here that depends a good deal on where you want to get to said the cat i dont much care where said then it doesnt matter which way you go said the cat so long as i get somewhere added as an explanation oh youre sure to do that said the cat if you only walk long enough felt that this could not be denied so she tried another question what sort of people live about here in that direction the cat said waving its right paw round lives a hatter and in that direction waving,LewisCarroll,male,victorian
380,half expecting to see it again but it did not appear and after a minute or two she walked on in the direction in which the hare was said to live ive seen hatters before she said to herself the will be much the most interesting and perhaps as this is it wont be raving madat least not so mad as it was in as she said this she looked up and there was the cat again sitting on a branch of a tree did you say pig or fig said the cat i said pig replied and i wish you wouldnt keep appearing and vanishing so suddenly you make one quite giddy all right said the cat and this time it vanished quite slowly beginning with the end of the tail and ending with the grin which remained some time after the rest of it had gone well ive often,LewisCarroll,male,victorian
381,wide on hearing this but all he said was why is a raven like a writingdesk come we shall have some fun now thought glad theyve begun asking riddlesi believe i can guess that she added aloud do you mean that you think you can find out the answer to it said the hare exactly so said alice then you should say what you mean the hare went on i do hastily replied at leastat least i mean what i saythats the same thing you know not the same thing a bit said the hatter you might just as well say that i see what i eat is the same thing as i eat what i see you might just as well say added the that i like what i get is the same thing as i get what i like you might just as well say added the dormouse who,LewisCarroll,male,victorian
382,what i was going to remark myself have you guessed the riddle yet the said turning to again no i give it up replied whats the answer i havent the slightest idea said the hatter nor i said the march sighed wearily i think you might do something better with the time she said than waste it in asking riddles that have no answers if you knew time as well as i do said the hatter you wouldnt talk about wasting it its him i dont know what you mean said of course you dont the said tossing his head contemptuously i dare say you never even spoke to not cautiously replied but i know i have to beat time when i learn music ah that accounts for it said the hatter he wont stand beating now if you only kept on good terms with him hed do almost anything you,LewisCarroll,male,victorian
383,morning just time to begin lessons youd only have to whisper a hint to and round goes the clock in a twinkling halfpast one time for dinner i only wish it was the march said to itself in a whisper that would be grand certainly said thoughtfully but theni shouldnt be hungry for it you know not at first perhaps said the hatter but you could keep it to halfpast one as long as you liked is that the way you manage asked the hatter shook his head mournfully not i he replied we quarrelled last marchjust before he went mad you know pointing with his tea spoon at the it was at the great concert given by the queen of hearts and i had to sing twinkle twinkle little bat how i wonder what youre at you know the song perhaps ive heard something like it said alice it goes,LewisCarroll,male,victorian
384,dormouse shall they both cried wake up dormouse and they pinched it on both sides at once the dormouse slowly opened his eyes i wasnt asleep he said in a hoarse feeble voice i heard every word you fellows were saying tell us a story said the hare yes please do pleaded alice and be quick about it added the hatter or youll be asleep again before its done once upon a time there were three little sisters the dormouse began in a great hurry and their names were and and they lived at the bottom of a well what did they live on said who always took a great interest in questions of eating and drinking they lived on treacle said the dormouse after thinking a minute or two they couldnt have done that you know gently remarked theyd have been ill so they were said the dormouse very ill,LewisCarroll,male,victorian
385,fancy to herself what such an extraordinary ways of living would be like but it puzzled her too much so she went on but why did they live at the bottom of a well take some more tea the march said to very earnestly ive had nothing yet replied in an offended tone so i cant take more you mean you cant take less said the hatter its very easy to take more than nothing nobody asked your opinion said making personal remarks now the asked triumphantly did not quite know what to say to this so she helped herself to some tea and breadandbutter and then turned to the dormouse and repeated her question why did they live at the bottom of a well the dormouse again took a minute or two to think about it and then said it was a treaclewell theres no such thing was beginning very,LewisCarroll,male,victorian
386,last remark of course they were said the dormouse well in this answer so confused poor that she let the dormouse go on for some time without interrupting it they were learning to draw the dormouse went on yawning and rubbing its eyes for it was getting very sleepy and they drew all manner of thingseverything that begins with an m why with an m said not said the march was silent had closed its eyes by this time and was going off into a doze but on being pinched by the hatter it woke up again with a little shriek and went on that begins with an m such as mousetraps and the moon and memory and muchnessyou know you say things are much of a muchnessdid you ever see such a thing as a drawing of a muchness really now you ask me said very much confused i dont,LewisCarroll,male,victorian
387,at any rate ill never go there again said as she picked her way through the wood its the stupidest teaparty i ever was at in all my life just as she said this she noticed that one of the trees had a door leading right into it thats very curious she thought but everythings curious today i think i may as well go in at once and in she went once more she found herself in the long hall and close to the little glass table now ill manage better this time she said to herself and began by taking the little golden key and unlocking the door that led into the garden then she went to work nibbling at the mushroom she had kept a piece of it in her pocket till she was about a foot high then she walked down the little passage and thenshe found herself,LewisCarroll,male,victorian
388,thought this a very curious thing and she went nearer to watch them and just as she came up to them she heard one of them say look out now five dont go splashing paint over me like that i couldnt help it said five in a sulky tone seven jogged my elbow on which seven looked up and said thats right five always lay the blame on others youd better not talk said five i heard the queen say only yesterday you deserved to be beheaded what for said the one who had spoken first thats none of your business two said seven yes it is his business said five and ill tell himit was for bringing the cook tuliproots instead of onions seven flung down his brush and had just begun well of all the unjust things when his eye chanced to fall upon as she stood watching them,LewisCarroll,male,victorian
389,they were all ornamented with hearts next came the guests mostly and and among them recognised the white rabbit it was talking in a hurried nervous manner smiling at everything that was said and went by without noticing her then followed the knave of hearts carrying the crown on a crimson velvet cushion and last of all this grand procession came the king and queen of hearts was rather doubtful whether she ought not to lie down on her face like the three gardeners but she could not remember ever having heard of such a rule at processions and besides what would be the use of a procession thought she if people had all to lie down upon their faces so that they couldnt see it so she stood still where she was and waited when the procession came opposite to they all stopped and looked at her and the said,LewisCarroll,male,victorian
390,i neednt be afraid of them and who are these said the queen pointing to the three gardeners who were lying round the rosetree for you see as they were lying on their faces and the pattern on their backs was the same as the rest of the pack she could not tell whether they were gardeners or soldiers or courtiers or three of her own children how should i know said surprised at her own courage its no business of turned crimson with fury and after glaring at her for a moment like a wild beast screamed off with her head said very loudly and decidedly and the queen was silent the laid his hand upon her arm and timidly said consider my dear she is only a child the queen turned angrily away from him and said to the knave turn them over the knave did so very carefully,LewisCarroll,male,victorian
391,had never seen such a curious croquetground in her life it was all ridges and furrows the balls were live hedgehogs the mallets live flamingoes and the soldiers had to double themselves up and to stand on their hands and feet to make the arches the chief difficulty found at first was in managing her flamingo she succeeded in getting its body tucked away comfortably enough under her arm with its legs hanging down but generally just as she had got its neck nicely straightened out and was going to give the hedgehog a blow with its head it would twist itself round and look up in her face with such a puzzled expression that she could not help bursting out laughing and when she had got its head down and was going to begin again it was very provoking to find that the hedgehog had unrolled itself and was in,LewisCarroll,male,victorian
392,to herself its the cat now i shall have somebody to talk to how are you getting on said the cat as soon as there was mouth enough for it to speak with waited till the eyes appeared and then nodded its no use speaking to it she thought till its ears have come or at least one of them in another minute the whole head appeared and then put down her flamingo and began an account of the game feeling very glad she had someone to listen to her the cat seemed to think that there was enough of it now in sight and no more of it appeared i dont think they play at all fairly began in rather a complaining tone and they all quarrel so dreadfully one cant hear oneself speakand they dont seem to have any rules in particular at least if there are nobody attends,LewisCarroll,male,victorian
393,the queen had only one way of settling all difficulties great or small off with his head she said without even looking round ill fetch the executioner myself said the eagerly and he hurried off thought she might as well go back and see how the game was going on as she heard the voice in the distance screaming with passion she had already heard her sentence three of the players to be executed for having missed their turns and she did not like the look of things at all as the game was in such confusion that she never knew whether it was her turn or not so she went in search of her hedgehog the hedgehog was engaged in a fight with another hedgehog which seemed to alice an excellent opportunity for croqueting one of them with the other the only difficulty was that her flamingo was gone across,LewisCarroll,male,victorian
394,alices and they walked off together was very glad to find her in such a pleasant temper and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen when im a she said to herself not in a very hopeful tone though i wont have any pepper in my kitchen at all soup does very well withoutmaybe its always pepper that makes people hottempered she went on very much pleased at having found out a new kind of rule and vinegar that makes them sourand camomile that makes them bitterandand barleysugar and such things that make children sweettempered i only wish people knew that then they wouldnt be so stingy about it you know she had quite forgotten the duchess by this time and was a little startled when she heard her voice close to her ear youre thinking,LewisCarroll,male,victorian
395,thing said the duchess digging her sharp little chin into alices shoulder as she added and the moral of that istake care of the sense and the sounds will take care of themselves how fond she is of finding morals in things thought to herself i dare say youre wondering why i dont put my arm round your waist the said after a pause the reason is that im doubtful about the temper of your flamingo shall i try the experiment he might bite cautiously replied not feeling at all anxious to have the experiment tried very true said the flamingoes and mustard both bite and the moral of that isbirds of a feather flock together only mustard isnt a bird remarked right as usual said the what a clear way you have of putting things its a mineral i think said of course it is said the duchess who seemed,LewisCarroll,male,victorian
396,a thunderstorm a fine day your majesty the duchess began in a low weak voice now i give you fair warning shouted the queen stamping on the ground as she spoke either you or your head must be off and that in about half no time take your choice the duchess took her choice and was gone in a moment lets go on with the game the said to and was too much frightened to say a word but slowly followed her back to the croquetground the other guests had taken advantage of the absence and were resting in the shade however the moment they saw her they hurried back to the game the queen merely remarking that a moments delay would cost them their lives all the time they were playing the queen never left off quarrelling with the other players and shouting off with his head or off with,LewisCarroll,male,victorian
397,all pardoned come thats a good thing she said to herself for she had felt quite unhappy at the number of executions the queen had ordered they very soon came upon a lying fast asleep in the sun if you dont know what a is look at the picture up lazy thing said the queen and take this young lady to see the mock turtle and to hear his history i must go back and see after some executions i have ordered and she walked off leaving alone with the did not quite like the look of the creature but on the whole she thought it would be quite as safe to stay with it as to go after that savage queen so she waited the sat up and rubbed its eyes then it watched the queen till she was out of sight then it chuckled what fun said the half,LewisCarroll,male,victorian
398,can even finish if he doesnt begin but she waited patiently once said the at last with a deep sigh i was a real turtle these words were followed by a very long silence broken only by an occasional exclamation of hjckrrh from the and the constant heavy sobbing of the was very nearly getting up and saying thank you sir for your interesting story but she could not help thinking there must be more to come so she sat still and said nothing when we were little the went on at last more calmly though still sobbing a little now and then we went to school in the sea the master was an old turtlewe used to call him tortoise why did you call him tortoise if he wasnt one asked we called him because he taught us said the mock turtle angrily really you are very dull you ought,LewisCarroll,male,victorian
399,learned french and music and washing said the mock turtle certainly not said indignantly ah then yours wasnt a really good school said the in a tone of great relief now at ours they had at the end of the bill french music and washingextra you couldnt have wanted it much said living at the bottom of the sea i couldnt afford to learn it said the mock turtle with a sigh i only took the regular course what was that inquired and writhing of course to begin with the replied and then the different branches of arithmeticambition distraction uglification and derision i never heard of ventured to say what is it the lifted up both its paws in surprise what never heard of uglifying it exclaimed you know what to beautify is i suppose yes said doubtfully it meanstomakeanythingprettier well then the went on if you dont know what to,LewisCarroll,male,victorian
400,to meet death yes her grave eyes met his inquiringly he stood looking at her with a kind of desperate irresolution it must be he muttered to himself yesit is the only way then aloud he said abruptly you are an american yes a patriotic one the girl flushed i guess youve no right to ask such a thing of course i am dont be offended you wouldnt be if you knew how much there was at stake but ive got to trust some oneand it must be a woman why because of women and children first he looked round and lowered his voice im carrying papersvitally important papers they may make all the difference to the allies in the war you understand these papers have got to be saved theyve more chance with you than with me will you take them the girl held out her hand waiti must warn,AgathaChristie,female,early_modernism
401,cost of livingordinary plain or garden living nowadays is i assure you if you do not know my dear child interrupted tuppence there is nothing i do not know about the cost of living here we are at and we will each of us pay for our own thats it and led the way upstairs the place was full and they wandered about looking for a table catching odds and ends of conversation as they did so anddo you know she sat down and cried when i told her she couldnt have the flat after all it was simply a bargain my dear just like the one brought from funny scraps one does overhear murmured tommy i passed two johnnies in the street today talking about some one called did you ever hear such a name but at that moment two elderly ladies rose and collected parcels and tuppence deftly ensconced,AgathaChristie,female,early_modernism
402,the last was the pleasantest he was quite a young general what blighter was that inquired sickening the way those brass hats drove from the war office to the savoy and from the savoy to the war office ive forgotten his name now confessed tuppence to resume that was in a way the apex of my career i next entered a government office we had several very enjoyable tea parties i had intended to become a land girl a postwoman and a bus conductress by way of rounding off my careerbut the armistice intervened i clung to the office with the true limpet touch for many long months but alas i was combed out at last since then ive been looking for a job now thenyour turn theres not so much promotion in mine said regretfully and a great deal less variety i went out to again as you know then,AgathaChristie,female,early_modernism
403,out would be theirsnot mine you must admit that theres a difference between stealing a diamond necklace for yourself and being hired to steal it there wouldnt be the least difference if you were caught perhaps not but i shouldnt be caught im so clever modesty always was your besetting sin remarked rag look here shall we really shall we form a business partnership form a company for the stealing of diamond necklaces that was only an illustration lets have awhat do you call it in bookkeeping dont know never did any i havebut i always got mixed up and used to put credit entries on the debit side and vice versaso they fired me out oh i knowa joint venture it struck me as such a romantic phrase to come across in the middle of musty old figures its got an elizabethan flavour about itmakes one think of galleons and,AgathaChristie,female,early_modernism
404,a big man clean shaven with a heavy jowl his eyes were small and cunning and shifted their glance under her direct gaze well what is it she asked the man smiled i happened to overhear part of your conversation with the young gentleman in of it nothingexcept that i think i may be of some use to you another inference forced itself into tuppences mind you followed me here i took that liberty and in what way do you think you could be of use to me the man took a card from his pocket and handed it to her with a bow took it and scrutinized it carefully it bore the inscription mr below the name were the words and the address of a city office mr spoke again if you will call upon me tomorrow morning at eleven oclock i will lay the details of my proposition before,AgathaChristie,female,early_modernism
405,like at all but on the other hand im not the least bit afraid of you and as said before and shall doubtless say again little tuppence can look after herself thank you and with a short sharp nod of her head she walked briskly onward as a result of further meditations however she turned aside from the direct route and entered a post office there she pondered for some moments a telegraph form in her hand the thought of a possible five shillings spent unnecessarily spurred her to action and she decided to risk the waste of ninepence disdaining the spiky pen and thick black treacle which a beneficent government had provided drew out tommys pencil which she had retained and wrote rapidly dont put in advertisement will explain tomorrow she addressed it to at his club from which in one short month he would have to resign unless a,AgathaChristie,female,early_modernism
406,it was a long time before tuppence went to sleep that night and when at length she did she dreamed that had set her to washing up a pile of which bore an unaccountable resemblance to hospital plates it wanted some five minutes to eleven when reached the block of buildings in which the offices of the were situated to arrive before the time would look overeager so tuppence decided to walk to the end of the street and back again she did so on the stroke of eleven she plunged into the recesses of the building the was on the top floor there was a lift but chose to walk up slightly out of breath she came to a halt outside the ground glass door with the legend painted across it knocked in response to a voice from within she turned the handle and walked into a small rather dirty,AgathaChristie,female,early_modernism
407,discretion not to ask too many questions tuppence smiled a little she felt that had scored theres another thing so far there has been no mention of mr where does he come in mr my partner said tuppence with dignity you saw us together yesterday ah yes but im afraid we shant require his services then its off tuppence rose its both or neither sorrybut thats how it is good morning wait a minute let us see if something cant be managed sit down again miss he paused interrogatively tuppences conscience gave her a passing twinge as she remembered the archdeacon she seized hurriedly on the first name that came into her head she said hastily and then paused openmouthed at the effect of those two simple words all the geniality had faded out of whittingtons face it was purple with rage and the veins stood out on the forehead and,AgathaChristie,female,early_modernism
408,ive got nothing smaller than a fivepound note chapter iii a set back the moment was not quite so triumphant as it ought to have been to begin with the resources of tommys pockets were somewhat limited in the end the fare was managed the lady recollecting a plebeian twopence and the driver still holding the varied assortment of coins in his hand was prevailed upon to move on which he did after one last hoarse demand as to what the gentleman thought he was giving him i think youve given him too much said tuppence innocently i fancy he wants to give some of it back it was possibly this remark which induced the driver to move away said at length able to relieve his feelings what thedickens did you want to take a taxi for i was afraid i might be late and keep you waiting said tuppence gently,AgathaChristie,female,early_modernism
409,hats or perhaps silk stockings or perhaps hold hard admonished tommy theres a limit to fifty pounds but lets do dinner and a show tonight at all events rather the day passed pleasantly the evening even more so two of the fivepound notes were now irretrievably dead they met by arrangement the following morning and proceeded citywards remained on the opposite side of the road while tuppence plunged into the building strolled slowly down to the end of the street then back again just as he came abreast of the building tuppence darted across the road tommy yes whats up the place is shut i cant make anyone hear thats odd isnt it come up with me and lets try again followed her as they passed the third floor landing a young clerk came out of an office he hesitated a moment then addressed himself to tuppence were you wanting the,AgathaChristie,female,early_modernism
410,one she handed him the slip of paper read the words on it aloud wanted any information respecting apply y a chapter iv who is jane finn the next day passed slowly it was necessary to curtail expenditure carefully husbanded forty pounds will last a long time luckily the weather was fine and walking is cheap dictated tuppence an outlying picture house provided them with recreation for the evening the day of disillusionment had been a on the advertisement had duly appeared on letters might be expected to arrive at tommys rooms he had been bound by an honourable promise not to open any such letters if they did arrive but to repair to the where his colleague would meet him at ten oclock tuppence was first at the rendezvous she ensconced herself on a red velvet seat and gazed at the turners with unseeing eyes until she saw the familiar,AgathaChristie,female,early_modernism
411,we wanted to knowthat is would you be so kind as to tell us anything you know about ah mr appeared to reflect well the question is what do you know about her tuppence drew herself up i dont see that thats got anything to do with it no but it has you know really it has he smiled again in his tired way and continued reflectively so that brings us down to it again what do you know about come now he continued as remained silent you must know something to have advertised as you did he leaned forward a little his weary voice held a hint of persuasiveness suppose you tell me there was something very magnetic about mr personality tuppence seemed to shake herself free of it with an effort as she said we couldnt do that could we tommy but to her surprise her companion did not,AgathaChristie,female,early_modernism
412,nodded that is the truth bolshevist gold is pouring into this country for the specific purpose of procuring a revolution and there is a certain man a man whose real name is unknown to us who is working in the dark for his own ends the bolshevists are behind the labour unrestbut this man is behind the bolshevists who is he we do not know he is always spoken of by the unassuming title of mr but one thing is certain he is the master criminal of this age he controls a marvellous organization most of the peace propaganda during the war was originated and financed by him his spies are everywhere a naturalized german asked tommy on the contrary i have every reason to believe he is an englishman he was progerman as he would have been proboer what he seeks to attain we do not knowprobably supreme power for,AgathaChristie,female,early_modernism
