,text,author,sex,period
859,like to his own father the air being filled with applause toms ear necessarily caught a little of it the effect which this had upon him was to put him greatly at his ease and also to charge his system with very gratifying sensations however his juvenile curiosity soon rose superior to these pleasant thoughts and feelings he was eager to know what sort of deadly mischief the woman and the little girl could have been about so by his command the two terrified and sobbing creatures were brought before him what is it that these have done he inquired of the sheriff please your majesty a black crime is charged upon them and clearly proven wherefore the judges have decreed according to the law that they be hanged they sold themselves to the devilsuch is their crime tom shuddered he had been taught to abhor people who did this wicked,MarkTwain,male,realism
860,how was it known certain witness did see them wending thither good your majesty this bred the suspicion and dire effects have since confirmed and justified it in particular it is in evidence that through the wicked power so obtained they did invoke and bring about a storm that wasted all the region round about above forty witnesses have proved the storm and sooth one might have had a thousand for all had reason to remember it sith all had suffered by it certes this is a serious matter tom turned this dark piece of scoundrelism over in his mind a while then asked suffered the woman also by the storm several old heads among the assemblage nodded their recognition of the wisdom of this question the sheriff however saw nothing consequential in the inquiry he answered with simple directness indeed did she your majesty and most righteously as all aver,MarkTwain,male,realism
861,sympathies toward her in her perilous and unfriended situation presently he asked how wrought they to bring the storm by pulling off their stockings sire this astonished tom and also fired his curiosity to fever heat he said eagerly it is wonderful hath it always this dread effect always my liegeat least if the woman desire it and utter the needful words either in her mind or with her tongue tom turned to the woman and said with impetuous zeal exert thy poweri would see a storm there was a sudden paling of cheeks in the superstitious assemblage and a general though unexpressed desire to get out of the placeall of which was lost upon tom who was dead to everything but the proposed cataclysm seeing a puzzled and astonished look in the womans face he added excitedly never fearthou shalt be blameless morethou shalt go freenone shall touch thee exert,MarkTwain,male,realism
862,was brought upon the table they too retire with the same ceremonies performed by the first at last come two nobles richly clothed one bearing a tastingknife who after prostrating themselves three times in the most graceful manner approach and rub the table with bread and salt with as much awe as if the king had been present 6 so end the solemn preliminaries now far down the echoing corridors we hear a bugleblast and the indistinct cry place for the king way for the kings most excellent majesty these sounds are momently repeatedthey grow nearer and nearerand presently almost in our faces the martial note peals and the cry rings out way for the king at this instant the shining pageant appears and files in at the door with a measured march let the chronicler speak again first come gentlemen barons earls knights of the garter all richly dressed and,MarkTwain,male,realism
863,it with an interest which could not have been more intense if it had been a deadly explosive and was expected to blow him up and scatter him all about the place he was careful not to hurry and equally careful not to do anything whatever for himself but wait till the proper official knelt down and did it for him he got through without a mistakeflawless and precious triumph when the meal was over at last and he marched away in the midst of his bright pageant with the happy noises in his ears of blaring bugles rolling drums and thundering acclamations he felt that if he had seen the worst of dining in public it was an ordeal which he would be glad to endure several times a day if by that means he could but buy himself free from some of the more formidable requirements of his royal,MarkTwain,male,realism
864,crooked course through southwark and byandby struck into the high road beyond the king was irritated now and said he would stop hereit was hendons place to come to him not his to go to hendon he would not endure such insolence he would stop where he was the youth said thoult tarry here and thy friend lying wounded in the wood yonder so be it then the kings manner changed at once he cried out wounded and who hath dared to do it but that is apart lead on lead on faster sirrah art shod with lead wounded is he now though the doer of it be a dukes son he shall rue it it was some distance to the wood but the space was speedily traversed the youth looked about him discovered a bough sticking in the ground with a small bit of rag tied to it then led,MarkTwain,male,realism
865,hast done john canty replied in a stern and measured voice it is plain thou art mad and i am loath to punish thee but if thou provoke me i must thy prating doth no harm here where there are no ears that need to mind thy follies yet it is well to practise thy tongue to wary speech that it may do no hurt when our quarters change i have done a murder and may not tarry at homeneither shalt thou seeing i need thy service my name is changed for wise reasons it is hobbsjohn hobbs thine is jackcharge thy memory accordingly now then speak where is thy mother where are thy sisters they came not to the place appointedknowest thou whither they went the king answered sullenly trouble me not with these riddles my mother is dead my sisters are in the palace the youth near by burst,MarkTwain,male,realism
866,pleasure the figure it invoked wore a countenance that was all gentleness and affection he called to mind a long succession of loving passages between his father and himself and dwelt fondly upon them his unstinted tears attesting how deep and real was the grief that possessed his heart as the afternoon wasted away the lad wearied with his troubles sank gradually into a tranquil and healing slumber after a considerable timehe could not tell how longhis senses struggled to a halfconsciousness and as he lay with closed eyes vaguely wondering where he was and what had been happening he noted a murmurous sound the sullen beating of rain upon the roof a snug sense of comfort stole over him which was rudely broken the next moment by a chorus of piping cackles and coarse laughter it startled him disagreeably and he unmuffled his head to see whence this interruption proceeded,MarkTwain,male,realism
867,london 1665 conversation followed not in the thieves dialect of the song for that was only used in talk when unfriendly ears might be listening in the course of it it appeared that john hobbs was not altogether a new recruit but had trained in the gang at some former time his later history was called for and when he said he had accidentally killed a man considerable satisfaction was expressed when he added that the man was a priest he was roundly applauded and had to take a drink with everybody old acquaintances welcomed him joyously and new ones were proud to shake him by the hand he was asked why he had tarried away so many months he answered london is better than the country and safer these late years the laws be so bitter and so diligently enforced an i had not had that accident i had stayed,MarkTwain,male,realism
868,and crackled about her old gray headcursing them why an thou shouldst live a thousand years thoudst never hear so masterful a cursing alack her art died with her there be base and weakling imitations left but no true blasphemy the ruffler sighed the listeners sighed in sympathy a general depression fell upon the company for a moment for even hardened outcasts like these are not wholly dead to sentiment but are able to feel a fleeting sense of loss and affliction at wide intervals and under peculiarly favouring circumstancesas in cases like to this for instance when genius and culture depart and leave no heir however a deep drink all round soon restored the spirits of the mourners have any others of our friends fared hardly asked hobbs someyes particularly new comerssuch as small husbandmen turned shiftless and hungry upon the world because their farms were taken from them to,MarkTwain,male,realism
869,boon i have promised he said more with angry voice and excited gesture but it was lost in a whirlwind of laughter and mocking exclamations john hobbs made several attempts to make himself heard above the din and at last succeededsaying mates he is my son a dreamer a fool and stark madmind him nothe thinketh he is the king i am the king said edward turning toward him as thou shalt know to thy cost in good time thou hast confessed a murderthou shalt swing for it thoult betray methou an i get my hands upon thee tuttut said the burley ruffler interposing in time to save the king and emphasising this service by knocking hobbs down with his fist hast respect for neither kings nor rufflers an thou insult my presence so again ill hang thee up myself then he said to his majesty thou must make no threats,MarkTwain,male,realism
870,the first king of the mooncalves followed by hootings catcalls and peals of laughter hale him forth and crown him robe him sceptre him throne him these and twenty other cries broke out at once and almost before the poor little victim could draw a breath he was crowned with a tin basin robed in a tattered blanket throned upon a barrel and sceptred with the tinkers solderingiron then all flung themselves upon their knees about him and sent up a chorus of ironical wailings and mocking supplications whilst they swabbed their eyes with their soiled and ragged sleeves and aprons be gracious to us o sweet king trample not upon thy beseeching worms o noble majesty pity thy slaves and comfort them with a royal kick cheer us and warm us with thy gracious rays o flaming sun of sovereignty sanctify the ground with the touch of thy foot that,MarkTwain,male,realism
871,that everybody gave them the road and took their ribald insolences meekly without venturing to talk back they snatched linen from the hedges occasionally in full view of the owners who made no protest but only seemed grateful that they did not take the hedges too byandby they invaded a small farmhouse and made themselves at home while the trembling farmer and his people swept the larder clean to furnish a breakfast for them they chucked the housewife and her daughters under the chin whilst receiving the food from their hands and made coarse jests about them accompanied with insulting epithets and bursts of horselaughter they threw bones and vegetables at the farmer and his sons kept them dodging all the time and applauded uproariously when a good hit was made they ended by buttering the head of one of the daughters who resented some of their familiarities when they took,MarkTwain,male,realism
872,comes one with a kindly face now will i fall down in a fit when the stranger runs to me set you up a wail and fall upon your knees seeming to weep then cry out as all the devils of misery were in your belly and say oh sir it is my poor afflicted brother and we be friendless o gods name cast through your merciful eyes one pitiful look upon a sick forsaken and most miserable wretch bestow one little penny out of thy riches upon one smitten of god and ready to perishand mind you keep you on wailing and abate not till we bilk him of his penny else shall you rue it then immediately hugo began to moan and groan and roll his eyes and reel and totter about and when the stranger was close at hand down he sprawled before him with a shriek and,MarkTwain,male,realism
873,do a healing miracle lay thy staff over his shoulders and trust providence for the rest but hugo did not tarry for the miracle in a moment he was up and off like the wind the gentleman following after and raising the hue and cry lustily as he went the king breathing deep gratitude to heaven for his own release fled in the opposite direction and did not slacken his pace until he was out of harms reach he took the first road that offered and soon put the village behind him he hurried along as briskly as he could during several hours keeping a nervous watch over his shoulder for pursuit but his fears left him at last and a grateful sense of security took their place he recognised now that he was hungry and also very tired so he halted at a farmhouse but when he was about to,MarkTwain,male,realism
874,a bed then covered himself with the remaining two he was a glad monarch now though the blankets were old and thin and not quite warm enough and besides gave out a pungent horsey odour that was almost suffocatingly powerful although the king was hungry and chilly he was also so tired and so drowsy that these latter influences soon began to get the advantage of the former and he presently dozed off into a state of semiconsciousness then just as he was on the point of losing himself wholly he distinctly felt something touch him he was broad awake in a moment and gasping for breath the cold horror of that mysterious touch in the dark almost made his heart stand still he lay motionless and listened scarcely breathing but nothing stirred and there was no sound he continued to listen and wait during what seemed a long time but,MarkTwain,male,realism
875,times he stretched his hand a little way out into the dark gingerly and snatched it suddenly back with a gaspnot because it had encountered anything but because he had felt so sure it was just going to but the fourth time he groped a little further and his hand lightly swept against something soft and warm this petrified him nearly with fright his mind was in such a state that he could imagine the thing to be nothing else than a corpse newly dead and still warm he thought he would rather die than touch it again but he thought this false thought because he did not know the immortal strength of human curiosity in no long time his hand was tremblingly groping againagainst his judgment and without his consentbut groping persistently on just the same it encountered a bunch of long hair he shuddered but followed up the hair,MarkTwain,male,realism
876,of him it surely meaneth that his fortunes be upon the turn since it is plain he can no lower go he got up and stepped out of the stall and just then he heard the sound of childrens voices the barn door opened and a couple of little girls came in as soon as they saw him their talking and laughing ceased and they stopped and stood still gazing at him with strong curiosity they presently began to whisper together then they approached nearer and stopped again to gaze and whisper byandby they gathered courage and began to discuss him aloud one said he hath a comely face the other added and pretty hair but is ill clothed enow and how starved he looketh they came still nearer sidling shyly around and about him examining him minutely from all points as if he were some strange new kind of animal,MarkTwain,male,realism
877,on she considered a moment then put the king upon his honour with the simple remark if thou art truly the king then i believe thee i am truly the king this settled the matter his majestys royalty was accepted without further question or discussion and the two little girls began at once to inquire into how he came to be where he was and how he came to be so unroyally clad and whither he was bound and all about his affairs it was a mighty relief to him to pour out his troubles where they would not be scoffed at or doubted so he told his tale with feeling forgetting even his hunger for the time and it was received with the deepest and tenderest sympathy by the gentle little maids but when he got down to his latest experiences and they learned how long he had been without,MarkTwain,male,realism
878,hunted him down at last she thought and she was right proud too of the devious shrewdness and tact which had accomplished it her tired tongue got a chance to rest now for the kings inspired by gnawing hunger and the fragrant smells that came from the sputtering pots and pans turned itself loose and delivered itself up to such an eloquent dissertation upon certain toothsome dishes that within three minutes the woman said to herself of a truth i was righthe hath holpen in a kitchen then he broadened his bill of fare and discussed it with such appreciation and animation that the goodwife said to herself good lack how can he know so many dishes and so fine ones withal for these belong only upon the tables of the rich and great ah now i see ragged outcast as he is he must have served in the palace before,MarkTwain,male,realism
879,he must have helped in the very kitchen of the king himself i will test him full of eagerness to prove her sagacity she told the king to mind the cooking a momenthinting that he might manufacture and add a dish or two if he chose then she went out of the room and gave her children a sign to follow after the king muttered another english king had a commission like to this in a bygone timeit is nothing against my dignity to undertake an office which the great alfred stooped to assume but i will try to better serve my trust than he for he let the cakes burn the intent was good but the performance was not answerable to it for this king like the other one soon fell into deep thinkings concerning his vast affairs and the same calamity resultedthe cookery got burned the woman returned in,MarkTwain,male,realism
880,atone for it by humbling himself to the family level instead of requiring the woman and her children to stand and wait upon him while he occupied their table in the solitary state due to his birth and dignity it does us all good to unbend sometimes this good woman was made happy all the day long by the applauses which she got out of herself for her magnanimous condescension to a tramp and the king was just as selfcomplacent over his gracious humility toward a humble peasant woman when breakfast was over the housewife told the king to wash up the dishes this command was a staggerer for a moment and the king came near rebelling but then he said to himself alfred the great watched the cakes doubtless he would have washed the dishes tootherefore will i essay it he made a sufficiently poor job of it and to,MarkTwain,male,realism
881,wooden spoons and trenchers had seemed an easy thing to do it was a tedious and troublesome piece of work but he finished it at last he was becoming impatient to get away on his journey now however he was not to lose this thrifty dames society so easily she furnished him some little odds and ends of employment which he got through with after a fair fashion and with some credit then she set him and the little girls to paring some winter apples but he was so awkward at this service that she retired him from it and gave him a butcher knife to grind afterwards she kept him carding wool until he began to think he had laid the good king alfred about far enough in the shade for the present in the matter of showy menial heroisms that would read picturesquely in storybooks and histories and so,MarkTwain,male,realism
882,was halfminded to resign and when just after the noonday dinner the goodwife gave him a basket of kittens to drown he did resign at least he was just going to resignfor he felt that he must draw the line somewhere and it seemed to him that to draw it at kittendrowning was about the right thingwhen there was an interruption the interruption was john cantywith a peddlers pack on his backand hugo the king discovered these rascals approaching the front gate before they had had a chance to see him so he said nothing about drawing the line but took up his basket of kittens and stepped quietly out the back way without a word he left the creatures in an outhouse and hurried on into a narrow lane at the rear chapter xx the prince and the hermit the high hedge hid him from the house now and so,MarkTwain,male,realism
883,and briers and how glad he was when at last he caught the glimmer of a light he approached it warily stopping often to look about him and listen it came from an unglazed windowopening in a shabby little hut he heard a voice now and felt a disposition to run and hide but he changed his mind at once for this voice was praying evidently he glided to the one window of the hut raised himself on tiptoe and stole a glance within the room was small its floor was the natural earth beaten hard by use in a corner was a bed of rushes and a ragged blanket or two near it was a pail a cup a basin and two or three pots and pans there was a short bench and a threelegged stool on the hearth the remains of a faggot fire were smouldering before a shrine,MarkTwain,male,realism
884,and a growing energy and thou shalt be at peace here none shall find out thy refuge to disquiet thee with supplications to return to that empty and foolish life which god hath moved thee to abandon thou shalt pray here thou shalt study the book thou shalt meditate upon the follies and delusions of this world and upon the sublimities of the world to come thou shalt feed upon crusts and herbs and scourge thy body with whips daily to the purifying of thy soul thou shalt wear a hair shirt next thy skin thou shalt drink water only and thou shalt be at peace yes wholly at peace for whoso comes to seek thee shall go his way again baffled he shall not find thee he shall not molest thee the old man still pacing back and forth ceased to speak aloud and began to mutter the king seized,MarkTwain,male,realism
885,departed and he became all gentleness his voice softened he came down out of his clouds and fell to prattling along so simply and so humanly that he soon won the kings heart completely the old devotee moved the boy nearer to the fire and made him comfortable doctored his small bruises and abrasions with a deft and tender hand and then set about preparing and cooking a supperchatting pleasantly all the time and occasionally stroking the lads cheek or patting his head in such a gently caressing way that in a little while all the fear and repulsion inspired by the archangel were changed to reverence and affection for the man this happy state of things continued while the two ate the supper then after a prayer before the shrine the hermit put the boy to bed in a small adjoining room tucking him in as snugly and lovingly as,MarkTwain,male,realism
886,thou art king yes was the response drowsily uttered what king of england of england then henry is gone alack it is so i am his son a black frown settled down upon the hermits face and he clenched his bony hands with a vindictive energy he stood a few moments breathing fast and swallowing repeatedly then said in a husky voice dost know it was he that turned us out into the world houseless and homeless there was no response the old man bent down and scanned the boys reposeful face and listened to his placid breathing he sleepssleeps soundly and the frown vanished away and gave place to an expression of evil satisfaction a smile flitted across the dreaming boys features the hermit muttered sohis heart is happy and he turned away he went stealthily about the place seeking here and there for something now and then halting to,MarkTwain,male,realism
887,without waking him next he essayed to tie the wrists he made several attempts to cross them but the boy always drew one hand or the other away just as the cord was ready to be applied but at last when the archangel was almost ready to despair the boy crossed his hands himself and the next moment they were bound now a bandage was passed under the sleepers chin and brought up over his head and tied fastand so softly so gradually and so deftly were the knots drawn together and compacted that the boy slept peacefully through it all without stirring chapter xxi hendon to the rescue the old man glided away stooping stealthy catlike and brought the low bench he seated himself upon it half his body in the dim and flickering light and the other half in shadow and so with his craving eyes bent upon the,MarkTwain,male,realism
888,the king heard a talk to this effect proceeding from the chapel homage and greeting reverend sir where is the boymy boy what boy friend what boy lie me no lies sir priest play me no deceptionsi am not in the humour for it near to this place i caught the scoundrels who i judged did steal him from me and i made them confess they said he was at large again and they had tracked him to your door they showed me his very footprints now palter no more for look you holy sir an thou produce him notwhere is the boy o good sir peradventure you mean the ragged regal vagrant that tarried here the night if such as you take an interest in such as he know then that i have sent him of an errand he will be back anon how soon how soon come waste not,MarkTwain,male,realism
889,his complaisance right well i knew he would budge nor hand nor foot in the menial service of any mortal but lord even a king must obey when an archangel gives the word o command let mesh what noise was that all this while the little king had been yonder alternately quaking with terror and trembling with hope and all the while too he had thrown all the strength he could into his anguished moanings constantly expecting them to reach hendons ear but always realising with bitterness that they failed or at least made no impression so this last remark of his servant came as comes a reviving breath from fresh fields to the dying and he exerted himself once more and with all his energy just as the hermit was saying noise i heard only the wind mayhap it was yes doubtless that was it i have been hearing it,MarkTwain,male,realism
890,which must have broken its spirit for hostilities seemed to cease from that moment with unutterable misery the fettered little king heard the voices and footsteps fade away and die out all hope forsook him now for the moment and a dull despair settled down upon his heart my only friend is deceived and got rid of he said the hermit will return and he finished with a gasp and at once fell to struggling so frantically with his bonds again that he shook off the smothering sheepskin and now he heard the door open the sound chilled him to the marrowalready he seemed to feel the knife at his throat horror made him close his eyes horror made him open them againand before him stood john canty and hugo he would have said thank god if his jaws had been free a moment or two later his limbs were at,MarkTwain,male,realism
891,to hear at the end of fifteen minutes hugo all battered bruised and the target for a pitiless bombardment of ridicule slunk from the field and the unscathed hero of the fight was seized and borne aloft upon the shoulders of the joyous rabble to the place of honour beside the ruffler where with vast ceremony he was crowned king of the gamecocks his meaner title being at the same time solemnly cancelled and annulled and a decree of banishment from the gang pronounced against any who should thenceforth utter it all attempts to make the king serviceable to the troop had failed he had stubbornly refused to act moreover he was always trying to escape he had been thrust into an unwatched kitchen the first day of his return he not only came forth emptyhanded but tried to rouse the housemates he was sent out with a tinker to help,MarkTwain,male,realism
892,until the poultice began to bite and in no long time its work would have been perfected if there had been no interruption but there was for about this time the slave who had made the speech denouncing englands laws appeared on the scene and put an end to the enterprise and stripped off the poultice and bandage the king wanted to borrow his deliverers cudgel and warm the jackets of the two rascals on the spot but the man said no it would bring troubleleave the matter till night the whole tribe being together then the outside world would not venture to interfere or interrupt he marched the party back to camp and reported the affair to the ruffler who listened pondered and then decided that the king should not be again detailed to beg since it was plain he was worthy of something higher and betterwherefore on the spot,MarkTwain,male,realism
893,view again looking innocent and indifferent and took up a position behind a post to watch results the insulted king threw the bundle on the ground and the blanket fell away from it just as the woman arrived with an augmenting crowd at her heels she seized the kings wrist with one hand snatched up her bundle with the other and began to pour out a tirade of abuse upon the boy while he struggled without success to free himself from her grip hugo had seen enoughhis enemy was captured and the law would get him nowso he slipped away jubilant and chuckling and wended campwards framing a judicious version of the matter to give to the rufflers crew as he strode along the king continued to struggle in the womans strong grasp and now and then cried out in vexation unhand me thou foolish creature it was not i that,MarkTwain,male,realism
894,person who had committed the theft there was none able to show the contrary so the king stood convicted the bundle was now unrolled and when the contents proved to be a plump little dressed pig the judge looked troubled whilst hendon turned pale and his body was thrilled with an electric shiver of dismay but the king remained unmoved protected by his ignorance the judge meditated during an ominous pause then turned to the woman with the question what dost thou hold this property to be worth the woman courtesied and replied three shillings and eightpence your worshipi could not abate a penny and set forth the value honestly the justice glanced around uncomfortably upon the crowd then nodded to the constable and said clear the court and close the doors it was done none remained but the two officials the accused the accuser and miles hendon this latter was,MarkTwain,male,realism
895,thought he would like to know why the officer followed the woman out so he slipped softly into the dusky hall and listened he heard a conversation to this effect it is a fat pig and promises good eating i will buy it of thee here is the eightpence eightpence indeed thoult do no such thing it cost me three shillings and eightpence good honest coin of the last reign that old harry thats just dead neer touched or tampered with a fig for thy eightpence stands the wind in that quarter thou wast under oath and so swore falsely when thou saidst the value was but eightpence come straightway back with me before his worship and answer for the crimeand then the lad will hang there there dear heart say no more i am content give me the eightpence and hold thy peace about the matter the woman went off,MarkTwain,male,realism
896,the middle of it hendon laid his hand upon his arm and said in a low voice bide a moment good sir there is none in hearing and i would say a word to thee my duty forbids it sir prithee hinder me not the night comes on stay nevertheless for the matter concerns thee nearly turn thy back a moment and seem not to see let this poor lad escape this to me sir i arrest thee in nay be not too hasty see thou be careful and commit no foolish errorthen he shut his voice down to a whisper and said in the mans earthe pig thou hast purchased for eightpence may cost thee thy neck man the poor constable taken by surprise was speechless at first then found his tongue and fell to blustering and threatening but hendon was tranquil and waited with patience till his breath was,MarkTwain,male,realism
897,ishow manifestly and how plainly it is so and even if one granted it were not a jest it is a fault so small that een the grimmest penalty it could call forth would be but a rebuke and warning from the judges lips hendon replied with a solemnity which chilled the air about him this jest of thine hath a name in lawwot you what it is i knew it not peradventure i have been unwise i never dreamed it had a nameah sweet heaven i thought it was original yes it hath a name in the law this crime is called non compos mentis lex talionis sic transit gloria mundi ah my god and the penalty is death god be merciful to me a sinner by advantage taken of one in fault in dire peril and at thy mercy thou hast seized goods worth above thirteenpence hapenny paying but,MarkTwain,male,realism
898,thy sakei see nothing i will say thou didst break in and wrest the prisoner from my hands by force it is but a crazy ancient doori will batter it down myself betwixt midnight and the morning do it good soul no harm will come of it the judge hath a loving charity for this poor lad and will shed no tears and break no jailers bones for his escape chapter xxv hendon hall as soon as hendon and the king were out of sight of the constable his majesty was instructed to hurry to a certain place outside the town and wait there whilst hendon should go to the inn and settle his account half an hour later the two friends were blithely jogging eastward on hendons sorry steeds the king was warm and comfortable now for he had cast his rags and clothed himself in the secondhand suit which,MarkTwain,male,realism
899,people some of these i seem to know but none know me so his chat ran on the end of the village was soon reached then the travellers struck into a crooked narrow road walled in with tall hedges and hurried briskly along it for half a mile then passed into a vast flower garden through an imposing gateway whose huge stone pillars bore sculptured armorial devices a noble mansion was before them welcome to hendon hall my king exclaimed miles ah tis a great day my father and my brother and the lady edith will be so mad with joy that they will have eyes and tongue for none but me in the first transports of the meeting and so thoult seem but coldly welcomedbut mind it not twill soon seem otherwise for when i say thou art my ward and tell them how costly is my love for thee,MarkTwain,male,realism
900,anybody else whom i knew as well unfortunately i am confined to this theme by the narrowness of my experience moreover i on my side require of every writer first or last a simple and sincere account of his own life and not merely what he has heard of other mens lives some such account as he would send to his kindred from a distant land for if he has lived sincerely it must have been in a distant land to me perhaps these pages are more particularly addressed to poor students as for the rest of my readers they will accept such portions as apply to them i trust that none will stretch the seams in putting on the coat for it may do good service to him whom it fits i would fain say something not so much concerning the chinese and sandwich islanders as you who read these,HenryDavidThoreau,male,transcendentalism
901,it is whether it cannot be improved as well as not i have travelled a good deal in concord and everywhere in shops and offices and fields the inhabitants have appeared to me to be doing penance in a thousand remarkable ways what i have heard of bramins sitting exposed to four fires and looking in the face of the sun or hanging suspended with their heads downward over flames or looking at the heavens over their shoulders until it becomes impossible for them to resume their natural position while from the twist of the neck nothing but liquids can pass into the stomach or dwelling chained for life at the foot of a tree or measuring with their bodies like caterpillars the breadth of vast empires or standing on one leg on the tops of pillarseven these forms of conscious penance are hardly more incredible and astonishing than the scenes,HenryDavidThoreau,male,transcendentalism
902,depreciated in the market he has no time to be anything but a machine how can he remember well his ignorancewhich his growth requireswho has so often to use his knowledge we should feed and clothe him gratuitously sometimes and recruit him with our cordials before we judge of him the finest qualities of our nature like the bloom on fruits can be preserved only by the most delicate handling yet we do not treat ourselves nor one another thus tenderly some of you we all know are poor find it hard to live are sometimes as it were gasping for breath i have no doubt that some of you who read this book are unable to pay for all the dinners which you have actually eaten or for the coats and shoes which are fast wearing or are already worn out and have come to this page to spend borrowed,HenryDavidThoreau,male,transcendentalism
903,hour it is very evident what mean and sneaking lives many of you live for my sight has been whetted by experience always on the limits trying to get into business and trying to get out of debt a very ancient slough called by the latins aes alienum anothers brass for some of their coins were made of brass still living and dying and buried by this others brass always promising to pay promising to pay tomorrow and dying today insolvent seeking to curry favor to get custom by how many modes only not stateprison offenses lying flattering voting contracting yourselves into a nutshell of civility or dilating into an atmosphere of thin and vaporous generosity that you may persuade your neighbor to let you make his shoes or his hat or his coat or his carriage or import his groceries for him making yourselves sick that you may lay up,HenryDavidThoreau,male,transcendentalism
904,cared for according to evelyn the wise solomon prescribed ordinances for the very distances of trees and the roman prtors have decided how often you may go into your neighbors land to gather the acorns which fall on it without trespass and what share belongs to that neighbor hippocrates has even left directions how we should cut our nails that is even with the ends of the fingers neither shorter nor longer undoubtedly the very tedium and ennui which presume to have exhausted the variety and the joys of life are as old as adam but mans capacities have never been measured nor are we to judge of what he can do by any precedents so little has been tried whatever have been thy failures hitherto be not afflicted my child for who shall assign to thee what thou hast left undone we might try our lives by a thousand simple,HenryDavidThoreau,male,transcendentalism
905,shelter the necessaries of life for man in this climate may accurately enough be distributed under the several heads of food shelter clothing and fuel for not till we have secured these are we prepared to entertain the true problems of life with freedom and a prospect of success man has invented not only houses but clothes and cooked food and possibly from the accidental discovery of the warmth of fire and the consequent use of it at first a luxury arose the present necessity to sit by it we observe cats and dogs acquiring the same second nature by proper shelter and clothing we legitimately retain our own internal heat but with an excess of these or of fuel that is with an external heat greater than our own internal may not cookery properly be said to begin darwin the naturalist says of the inhabitants of tierra del fuego that,HenryDavidThoreau,male,transcendentalism
906,to retain the heat thus generated and absorbed the grand necessity then for our bodies is to keep warm to keep the vital heat in us what pains we accordingly take not only with our food and clothing and shelter but with our beds which are our nightclothes robbing the nests and breasts of birds to prepare this shelter within a shelter as the mole has its bed of grass and leaves at the end of its burrow the poor man is wont to complain that this is a cold world and to cold no less physical than social we refer directly a great part of our ails the summer in some climates makes possible to man a sort of elysian life fuel except to cook his food is then unnecessary the sun is his fire and many of the fruits are sufficiently cooked by its rays while food generally is,HenryDavidThoreau,male,transcendentalism
907,are valued for the fruit they bear at last in the air and light far from the ground and are not treated like the humbler esculents which though they may be biennials are cultivated only till they have perfected their root and often cut down at top for this purpose so that most would not know them in their flowering season i do not mean to prescribe rules to strong and valiant natures who will mind their own affairs whether in heaven or hell and perchance build more magnificently and spend more lavishly than the richest without ever impoverishing themselves not knowing how they liveif indeed there are any such as has been dreamed nor to those who find their encouragement and inspiration in precisely the present condition of things and cherish it with the fondness and enthusiasm of loversand to some extent i reckon myself in this number i do,HenryDavidThoreau,male,transcendentalism
908,the political parties depend upon it it would have appeared in the gazette with the earliest intelligence at other times watching from the observatory of some cliff or tree to telegraph any new arrival or waiting at evening on the hilltops for the sky to fall that i might catch something though i never caught much and that mannawise would dissolve again in the sun for a long time i was reporter to a journal of no very wide circulation whose editor has never yet seen fit to print the bulk of my contributions and as is too common with writers i got only my labor for my pains however in this case my pains were their own reward for many years i was selfappointed inspector of snowstorms and rainstorms and did my duty faithfully surveyor if not of highways then of forest paths and all acrosslot routes keeping them open,HenryDavidThoreau,male,transcendentalism
909,white grape and the yellow violet which might have withered else in dry seasons in short i went on thus for a long time i may say it without boasting faithfully minding my business till it became more and more evident that my townsmen would not after all admit me into the list of town officers nor make my place a sinecure with a moderate allowance my accounts which i can swear to have kept faithfully i have indeed never got audited still less accepted still less paid and settled however i have not set my heart on that not long since a strolling indian went to sell baskets at the house of a wellknown lawyer in my neighborhood do you wish to buy any baskets he asked no we do not want any was the reply what exclaimed the indian as he went out the gate do you mean to,HenryDavidThoreau,male,transcendentalism
910,a kind of basket of a delicate texture but i had not made it worth any ones while to buy them yet not the less in my case did i think it worth my while to weave them and instead of studying how to make it worth mens while to buy my baskets i studied rather how to avoid the necessity of selling them the life which men praise and regard as successful is but one kind why should we exaggerate any one kind at the expense of the others finding that my fellowcitizens were not likely to offer me any room in the court house or any curacy or living anywhere else but i must shift for myself i turned my face more exclusively than ever to the woods where i was better known i determined to go into business at once and not wait to acquire the usual capital,HenryDavidThoreau,male,transcendentalism
911,their relative rank if they were divested of their clothes could you in such a case tell surely of any company of civilized men which belonged to the most respected class when madam pfeiffer in her adventurous travels round the world from east to west had got so near home as asiatic russia she says that she felt the necessity of wearing other than a travelling dress when she went to meet the authorities for she was now in a civilized country where people are judged of by their clothes even in our democratic new england towns the accidental possession of wealth and its manifestation in dress and equipage alone obtain for the possessor almost universal respect but they yield such respect numerous as they are are so far heathen and need to have a missionary sent to them beside clothes introduced sewing a kind of work which you may call,HenryDavidThoreau,male,transcendentalism
912,the monkeys in america do the same i sometimes despair of getting anything quite simple and honest done in this world by the help of men they would have to be passed through a powerful press first to squeeze their old notions out of them so that they would not soon get upon their legs again and then there would be some one in the company with a maggot in his head hatched from an egg deposited there nobody knows when for not even fire kills these things and you would have lost your labor nevertheless we will not forget that some egyptian wheat was handed down to us by a mummy on the whole i think that it cannot be maintained that dressing has in this or any country risen to the dignity of an art at present men make shift to wear what they can get like shipwrecked sailors,HenryDavidThoreau,male,transcendentalism
